Hôtel Ritz Paris,"15 Place Vendôme, 75001 Paris, France",ChIJVSOS5FBv5kcRmaCCdrMCfk4,48.86809869999999,2.328893199999999
Hôtel La Comtesse Tour Eiffel,"29 Avenue de Tourville, 75007 Paris, France",ChIJk_5d-iZw5kcReyTI03HY8pE,48.8539061,2.3072094
Four Seasons Hotel George V,"31 Avenue George V, 75008 Paris, France",ChIJAcNYmcJv5kcR7EQ_IeMZp8c,48.8687444,2.3008389
Hôtel de Crillon,"10 Place de la Concorde, 75008 Paris, France",ChIJC_jkvdJv5kcRqjbmf7Zql3s,48.8674666,2.3211192
Crowne Plaza Paris - Republique,"10 Place de la République, 75011 Paris, France",ChIJNeGz9Qhu5kcRZqDtykV9vb0,48.8672985,2.365446699999999
